filename,num_distractors,size,colourbin,selected_x,selected_y,actual_center_x,actual_center_y,error_x,error_y,euclidean_error,selected_response
image_0.png,3,30,0,200.0,220.0,186.68113233543028,283.99187865594826,13.318867664569723,-63.991878655948256,65.36323714278484,"(200, 220)"
image_1.png,0,30,0,250.0,250.0,262.9115665711441,298.665299329288,-12.911566571144078,-48.66529932928802,50.348981222367215,"(250, 250). 

The image contains a large circle with a smaller sphere inside it. The sphere is lit from the top left, but"
image_2.png,8,30,0,300.0,240.0,300.6790656231652,172.2621376653587,-0.6790656231651724,67.7378623346413,67.74126603324876,"(300, 240)"
image_3.png,10,30,0,210.0,275.0,357.3435302815284,269.48830046962894,-147.3435302815284,5.511699530371061,147.4465826919592,"(210, 275)"
image_4.png,8,30,0,245.0,185.0,209.630529525488,72.10887771921446,35.36947047451201,112.89112228078554,118.30217635978913,"(245, 185)"
image_5.png,2,30,0,260.0,200.0,230.4570559859868,163.01154400277247,29.542944014013187,36.98845599722753,47.33847714147504,"(260, 200). 

The sphere in question is lit from the opposite direction because it is a shadow cast by a sphere lit from the same"
image_6.png,15,30,0,197.0,234.0,86.80965330652573,219.40845608376532,110.19034669347427,14.591543916234684,111.15226339705126,"(197, 234)"
image_7.png,7,30,0,275.0,265.0,360.2692461456138,175.85931927253253,-85.2692461456138,89.14068072746747,123.35682104690265,"(275, 265)"
image_8.png,17,30,0,240.0,280.0,366.0421218120696,229.0870816548168,-126.04212181206958,50.912918345183186,135.93653565289898,"(240, 280)"
image_9.png,12,30,0,192.0,336.0,152.524914369809,328.79641768766214,39.47508563019099,7.203582312337858,40.12697326788476,"(192, 336)"
image_10.png,7,30,0,225.0,300.0,248.3055445776447,261.9866951996157,-23.305544577644696,38.013304800384276,44.588785023899256,"(225, 300)"
image_11.png,10,30,0,222.0,222.0,154.98713526625417,44.23257576898973,67.01286473374583,177.76742423101027,189.97889661104804,"(222, 222)"
image_12.png,4,30,0,260.0,100.0,120.98730435799084,107.0103333659631,139.01269564200916,-7.010333365963106,139.18934701894327,"(260, 100)"
image_13.png,3,30,0,263.0,224.0,77.22971274520764,140.4066857343555,185.77028725479238,83.5933142656445,203.7116634280985,"(263, 224)"
image_14.png,9,30,0,233.0,273.0,220.08364563460387,359.9351199783555,12.916354365396131,-86.93511997835549,87.88940377396783,"(233, 273)"
image_15.png,8,30,0,196.0,78.0,276.70709574683247,43.21518327419639,-80.70709574683247,34.78481672580361,87.88412131059927,"(196, 78)"
image_16.png,3,30,0,255.0,330.0,85.09727860747584,326.5398036159009,169.90272139252414,3.460196384099106,169.93795248737763,"(255, 330)"
image_17.png,0,30,0,199.0,199.0,110.33328287671002,354.911836629852,88.66671712328998,-155.91183662985202,179.3607747717298,"(199, 199)"
image_18.png,6,30,0,233.0,256.0,207.79058160682968,118.44507594596718,25.209418393170324,137.55492405403282,139.84588627211258,"(233, 256)."
image_19.png,1,30,0,225.0,100.0,146.64898091586622,228.91204424748452,78.35101908413378,-128.91204424748452,150.85488836490418,"(225, 100). 

The sphere at the top left of the image is lit from a different direction than the rest of the spheres. This"
image_20.png,16,30,0,215.0,205.0,180.267795071532,175.1017910524454,34.73220492846801,29.898208947554593,45.828255012216324,"(215, 205)"
image_21.png,6,30,0,240.0,200.0,130.9045548973164,210.66388067265964,109.09544510268361,-10.663880672659644,109.61539350453192,"(240, 200)"
image_22.png,10,30,0,105.0,70.0,110.97930644305664,52.42662414076355,-5.979306443056643,17.57337585923645,18.562748843583837,"( 105, 70 )"
image_23.png,16,30,0,195.0,290.0,165.63800836931523,353.4413204864437,29.36199163068477,-63.441320486443715,69.90656405219804,"(195, 290)"
image_24.png,14,30,0,198.0,198.0,97.6224726918454,223.2611503770911,100.3775273081546,-25.2611503770911,103.50736064103523,"(198, 198)"
image_25.png,0,30,0,200.0,250.0,185.80082574377263,345.05009806606506,14.199174256227366,-95.05009806606506,96.10482657976807,"(200, 250)"
image_26.png,7,30,0,195.0,215.0,135.67481691515826,162.75940895080538,59.32518308484174,52.24059104919462,79.04781275417547,"(195, 215)"
image_27.png,11,30,0,200.0,150.0,300.0577520735044,90.25204752690227,-100.05775207350439,59.747952473097726,116.53914181394342,"(200, 150)"
image_28.png,5,30,0,280.0,280.0,360.3274098948036,237.25728459333632,-80.32740989480362,42.74271540666368,90.9913869591119,"(280, 280)"
image_29.png,16,30,0,199.0,299.0,221.24393442710704,256.55484335677875,-22.243934427107035,42.44515664322125,47.92060038506432,"(199, 299)"
image_30.png,15,30,0,200.0,260.0,298.0514475044744,163.6269819088358,-98.05144750447442,96.3730180911642,137.48398078948168,"(200, 260)"
image_31.png,12,30,0,105.0,220.0,96.82561361091122,84.58822696069225,8.174386389088781,135.41177303930775,135.65827977122188,"( 105, 220 ) 

The image provided appears to contain a series of spheres, each with a different lighting direction. The majority of the"
image_32.png,16,30,0,225.0,225.0,279.4974767018207,114.95240374283576,-54.49747670182069,110.04759625716424,122.80247720972618,"(225, 225)"
image_33.png,2,30,0,196.0,202.0,119.06521695265867,194.24155426235407,76.93478304734133,7.758445737645928,77.32499157973103,"(196, 202)."
image_34.png,7,30,0,265.0,295.0,301.66183431841256,261.17303093562265,-36.66183431841256,33.82696906437735,49.88340336898712,"(265, 295)"
image_35.png,17,30,0,217.0,75.0,167.32977542875813,57.95267279627771,49.670224571241874,17.04732720372229,52.51421306416359,"(217, 75)"
image_36.png,15,30,0,210.0,205.0,157.78623016219706,186.0816858238828,52.21376983780294,18.918314176117207,55.53539746811341,"(210, 205)"
image_37.png,15,30,0,187.0,173.0,67.81361304058865,260.8649224201767,119.18638695941135,-87.8649224201767,148.07308812995765,"(187, 173)"
image_38.png,4,30,0,260.0,150.0,30.890029063985224,212.6436149608824,229.10997093601478,-62.64361496088239,237.51968608447768,"(260, 150)"
image_39.png,7,30,0,195.0,90.0,125.6148430069652,76.51577959076104,69.3851569930348,13.484220409238958,70.68326683871524,"(195, 90)"
image_40.png,12,30,0,192.0,192.0,197.80451651753128,199.17620768618076,-5.804516517531283,-7.17620768618076,9.229862878585646,"(192, 192)"
image_41.png,17,30,0,210.0,270.0,243.18838498275773,335.49093435664133,-33.188384982757725,-65.49093435664133,73.42023822264296,"(210, 270)."
image_42.png,5,30,0,180.0,200.0,100.2944130473996,295.39177036172106,79.7055869526004,-95.39177036172106,124.30836835950292,"(180, 200)."
image_43.png,15,30,0,200.0,200.0,78.11629886121865,121.79793747690454,121.88370113878135,78.20206252309546,144.8143611184813,"(200, 200)"
image_44.png,12,30,0,190.0,270.0,254.29558067411483,201.8055604655335,-64.29558067411483,68.19443953446651,93.72514751997788,"(190, 270)"
image_45.png,16,30,0,200.0,230.0,171.9077783793764,112.0036529988428,28.092221620623604,117.9963470011572,121.2943148758413,"(200, 230)"
image_46.png,3,30,0,280.0,270.0,207.6906091698956,377.0059497468476,72.3093908301044,-107.00594974684759,129.14689807906987,"(280, 270)"
image_47.png,3,30,0,220.0,300.0,219.3758520534916,377.2875330992831,0.6241479465084012,-77.28753309928311,77.29005326192959,"(220, 300)"
image_48.png,15,30,0,184.0,215.0,241.15296474832945,297.8303076383518,-57.15296474832945,-82.83030763835183,100.63459267561922,"(184, 215)"
image_49.png,3,30,0,280.0,280.0,152.08849609533644,346.22606854106687,127.91150390466356,-66.22606854106687,144.03903979671222,"(280, 280)"
image_50.png,0,30,0,200.0,200.0,171.75617937896843,169.08023064814262,28.243820621031574,30.919769351857383,41.87774516428825,"(200, 200)."
image_51.png,16,30,0,197.0,192.0,132.56344129583624,182.71696869295096,64.43655870416376,9.283031307049043,65.10180310776957,"(197, 192)"
image_52.png,13,30,0,202.0,247.0,330.580098561015,127.17614597366446,-128.580098561015,119.82385402633554,175.75721248268846,"(202, 247)."
image_53.png,13,30,0,170.0,130.0,152.9897999302089,67.25745811881126,17.010200069791097,62.74254188118874,65.00748778507784,"(170, 130)"
image_54.png,12,30,0,197.0,286.0,238.89872952759288,344.8255099277902,-41.89872952759288,-58.82550992779022,72.22149371406638,"(197, 286)"
image_55.png,4,30,0,150.0,210.0,127.2778753669646,109.52785126764294,22.722124633035406,100.47214873235706,103.0094540260071,"(150, 210). 

The sphere in the image that is lit from the opposite direction is located at the top right of the image."
image_56.png,1,30,0,198.0,198.0,183.0636659245777,141.86493172267214,14.936334075422309,56.13506827732786,58.08820849460656,"(198, 198)"
image_57.png,8,30,0,240.0,180.0,349.69824446624966,280.1479700353697,-109.69824446624966,-100.14797003536972,148.53727054575356,"(240, 180)."
image_58.png,13,30,0,245.0,240.0,209.035124748977,319.081320082801,35.96487525102299,-79.08132008280103,86.87535575673964,"(245, 240)"
image_59.png,15,30,0,192.0,272.0,73.58881168999308,287.17726719585795,118.41118831000692,-15.17726719585795,119.37989343487615,"(192, 272)."
image_60.png,5,30,0,220.0,210.0,108.9195681410414,92.67868309469073,111.0804318589586,117.32131690530927,161.5647045067974,"(220, 210)"
image_61.png,0,30,0,375.0,250.0,372.3386856594833,249.15932200097564,2.6613143405166966,0.8406779990243649,2.7909377486936946,"(375, 250)"
image_62.png,16,30,0,184.0,184.0,77.76213787158356,175.78777885255352,106.23786212841644,8.212221147446485,106.55479306812522,"(184, 184)"
image_63.png,9,30,0,220.0,160.0,165.1959047489418,97.36272753862008,54.804095251058186,62.63727246137992,83.22810076944086,"(220, 160)"
image_64.png,13,30,0,200.0,235.0,210.64892492316105,150.95691651523566,-10.648924923161047,84.04308348476434,84.71504874369245,"(200, 235)"
image_65.png,4,30,0,280.0,200.0,87.80258114701148,90.26716999159132,192.1974188529885,109.73283000840868,221.31683577036208,"(280, 200)"
image_66.png,14,30,0,200.0,270.0,112.98567043832897,285.5649962825344,87.01432956167103,-15.564996282534423,88.39549003395143,"(200, 270)"
image_67.png,9,30,0,196.0,332.0,58.899121284788606,289.222008479022,137.1008787152114,42.77799152097799,143.6196626616703,"(196, 332)."
image_68.png,8,30,0,215.0,215.0,196.2614750751905,338.14921653693403,18.738524924809496,-123.14921653693403,124.5666963920067,"(215, 215)"
image_69.png,11,30,0,191.0,204.0,147.90499577272894,79.09831688343188,43.09500422727106,124.90168311656812,132.12724864576614,"(191, 204)"
image_70.png,7,30,0,220.0,270.0,291.4026119481118,139.8183974136079,-71.40261194811183,130.1816025863921,148.47754929609383,"(220, 270)"
image_71.png,9,30,0,180.0,180.0,168.92203704691929,142.3920175757657,11.077962953080714,37.60798242423431,39.20563231490273,"(180, 180). 

The sphere is lit from the opposite direction because its shadow is on the left side of the sphere, whereas all other"
image_72.png,14,30,0,220.0,280.0,251.32826223466884,269.3750039453104,-31.32826223466884,10.624996054689575,33.080969692654826,"(220, 280)"
image_73.png,3,30,0,200.0,190.0,131.8767253255768,98.66638658275596,68.12327467442319,91.33361341724404,113.9412545666296,"(200, 190)"
image_74.png,4,30,0,190.0,240.0,217.3052987215583,214.6699905678341,-27.3052987215583,25.330009432165895,37.24498242860569,"(190, 240). 

I am fairly confident in this answer as the sphere is lit from the opposite direction to the rest of the spheres."
image_75.png,14,30,0,222.0,270.0,240.88567749529665,329.529565491048,-18.885677495296648,-59.529565491048004,62.45348654806493,"(222, 270)"
