filename,num_distractors,size,colourbin,selected_x,selected_y,actual_center_x,actual_center_y,error_x,error_y,euclidean_error,selected_response
image_0.png,40,30,0,294.0,294.0,288.6490334118587,106.37531034587576,5.350966588141318,187.62468965412424,187.70097765124677,"(294, 294)"
image_1.png,13,30,0,220.0,260.0,91.22021362417524,249.26533091082425,128.77978637582476,10.734669089175753,129.2264156411419,"(220, 260)"
image_2.png,2,30,0,195.0,200.0,98.13317433925884,316.1872842540729,96.86682566074116,-116.18728425407289,151.27017860743456,"(195, 200)"
image_3.png,17,30,0,196.0,273.0,203.4518829187897,265.8831494382168,-7.451882918789693,7.116850561783224,10.304373874918543,"(196, 273)"
image_4.png,29,30,0,202.0,202.0,247.62389473074091,87.85773188347332,-45.623894730740915,114.14226811652668,122.9227283344573,"(202, 202)"
image_5.png,23,30,0,200.0,230.0,254.14837423884748,21.14333911086808,-54.14837423884748,208.85666088913192,215.76179279582408,"(200, 230). 

The sphere lit from below is located in the center of the image, approximately halfway between the top and bottom edges,"
image_6.png,9,30,0,299.0,299.0,77.39366364400595,129.39353522942332,221.60633635599405,169.60646477057668,279.0622174446029,"(299, 299)."
image_7.png,11,30,0,220.0,340.0,176.46979025726012,315.32789464640143,43.530209742739885,24.672105353598567,50.03590653546704,"(220, 340)"
image_8.png,14,30,0,192.0,192.0,351.54526540368965,185.8513771636135,-159.54526540368965,6.148622836386494,159.6637005568827,"(192, 192)"
image_9.png,16,30,0,170.0,170.0,270.7225876813857,254.99005149659305,-100.72258768138568,-84.99005149659305,131.7890303577197,"(170, 170). 

The image appears to be a 2D representation of a collection of spheres, with the majority of them being lit"
image_10.png,43,30,0,194.0,292.0,373.8122337758484,350.6964220147668,-179.81223377584843,-58.696422014766824,189.1499652994839,"(194, 292)."
image_11.png,23,30,0,200.0,320.0,120.32194335149136,166.51836878976655,79.67805664850864,153.48163121023345,172.93121126689957,"(200, 320)."
image_12.png,26,30,0,270.0,210.0,245.0714785811357,39.55022442106042,24.928521418864307,170.44977557893958,172.26304645814682,"(270, 210)"
image_13.png,13,30,0,235.0,340.0,121.30671411522398,352.8477598018705,113.69328588477602,-12.847759801870495,114.41690516354639,"(235, 340)"
image_14.png,7,30,0,370.0,320.0,128.1137072103407,75.94187415701518,241.8862927896593,244.05812584298482,343.6180254723477,"(370, 320)"
image_15.png,49,30,0,190.0,310.0,255.46470173721517,297.9739533362862,-65.46470173721517,12.026046663713828,66.560145521929,"(190, 310)"
image_16.png,21,30,0,222.0,240.0,241.78854073906712,235.0883789702506,-19.788540739067116,4.911621029749398,20.38897657366832,"(222, 240)"
image_17.png,1,30,0,198.0,198.0,185.9153557797655,276.4707078109753,12.084644220234509,-78.47070781097528,79.39578458762848,"(198, 198)"
image_18.png,26,30,0,215.0,235.0,67.57873802955692,127.6395798014236,147.42126197044308,107.3604201985764,182.371292439827,"(215, 235)"
image_19.png,7,30,0,287.0,222.0,103.459202319572,314.02789708006355,183.540797680428,-92.02789708006355,205.32013601726104,"(287, 222). 

This guess is based on the assumption that the sphere lit from below is positioned at the bottom right of the image,"
image_20.png,15,30,0,240.0,255.0,134.70949316064133,107.35258958832028,105.29050683935867,147.64741041167972,181.34455776715225,"(240, 255)"
image_21.png,21,30,0,298.0,295.0,379.1528517733878,171.48921369544698,-81.1528517733878,123.51078630455302,147.7859928563002,"(298, 295)"
image_22.png,38,30,0,192.0,192.0,260.951205441367,258.0052163289603,-68.951205441367,-66.00521632896027,95.45133479658858,"(192, 192)"
image_23.png,14,30,0,194.0,292.0,377.13792132319793,159.0510654316343,-183.13792132319793,132.9489345683657,226.30713075253598,"(194, 292)"
image_24.png,11,30,0,200.0,350.0,354.52102542543514,371.5841286210483,-154.52102542543514,-21.584128621048308,156.02122261685406,"(200, 350)"
image_25.png,35,30,0,286.0,274.0,375.4412389037715,140.52786441899244,-89.44123890377148,133.47213558100756,160.6690579831611,"(286, 274)"
image_26.png,39,30,0,185.0,230.0,54.04854178947626,204.22553431086675,130.95145821052375,25.77446568913325,133.46388084055872,"(185, 230)"
image_27.png,22,30,0,287.0,296.0,367.0177204326032,114.9695492789188,-80.0177204326032,181.0304507210812,197.9263996325605,"(287, 296)"
image_28.png,38,30,0,194.0,272.0,250.47649092813916,343.1706998687979,-56.47649092813916,-71.1706998687979,90.8562741222129,"(194, 272)"
image_29.png,41,30,0,211.0,312.0,364.9536929956982,219.6433769094904,-153.9536929956982,92.3566230905096,179.53129369470977,"(211, 312)"
image_30.png,43,30,0,215.0,215.0,310.15923154259593,167.86033179349127,-95.15923154259593,47.13966820650873,106.19523372730583,"(215, 215)"
image_31.png,15,30,0,195.0,265.0,28.798277006290952,185.6263111596067,166.20172299370904,79.3736888403933,184.18250515781668,"(195, 265)"
image_32.png,12,30,0,275.0,235.0,216.00873975152476,135.2908813788867,58.99126024847524,99.7091186211133,115.85282526508612,"(275, 235)"
image_33.png,0,30,0,198.0,198.0,93.10688031211504,196.8458190241766,104.89311968788496,1.154180975823408,104.89946945329092,"(198, 198)"
image_34.png,5,30,0,260.0,200.0,250.9824349304808,148.9598607629038,9.017565069519208,51.04013923709621,51.83061154496618,"(260, 200)"
image_35.png,12,30,0,275.0,275.0,107.79603166282293,245.9942946488688,167.20396833717706,29.005705351131212,169.70120203055825,"(275, 275)"
image_36.png,1,30,0,220.0,340.0,362.7086815918009,318.29784712401226,-142.70868159180088,21.702152875987736,144.34940679172448,"(220, 340)"
image_37.png,36,30,0,195.0,240.0,30.349222130743527,147.0256614557751,164.65077786925647,92.9743385442249,189.08756246958018,"(195, 240)"
image_38.png,9,30,0,196.0,195.0,253.61925341019924,49.691776411320056,-57.619253410199235,145.30822358867994,156.31525263404896,"(196, 195)"
image_39.png,21,30,0,237.0,235.0,258.5476350009501,71.58293256535782,-21.547635000950095,163.41706743464218,164.8315458371745,"(237, 235)"
image_40.png,21,30,0,310.0,280.0,312.31797105792015,94.42802161832223,-2.317971057920147,185.57197838167775,185.58645465204413,"(310, 280)"
image_41.png,42,30,0,220.0,260.0,71.30070526749665,116.92473710333527,148.69929473250335,143.07526289666473,206.35409156809473,"(220, 260)"
image_42.png,4,30,0,198.0,198.0,39.39616841440821,159.1126869774184,158.6038315855918,38.887313022581594,163.30155696669584,"(198, 198)"
image_43.png,39,30,0,222.0,276.0,351.42758478269343,279.05191661455945,-129.42758478269343,-3.0519166145594454,129.46356204625116,"(222, 276)"
image_44.png,40,30,0,200.0,240.0,169.3689537706515,266.9420385413365,30.6310462293485,-26.9420385413365,40.79380386611852,"(200, 240)."
image_45.png,37,30,0,196.0,240.0,60.144454005586,109.35557693901887,135.855545994414,130.64442306098113,188.4799582299852,"(196, 240)"
image_46.png,33,30,0,233.0,240.0,186.23261355028995,104.71723886000709,46.767386449710045,135.2827611399929,143.1384431136405,"(233, 240)"
image_47.png,2,30,0,175.0,325.0,201.6669131771806,156.30412687376287,-26.66691317718059,168.69587312623713,170.7905789797048,"(175, 325)."
image_48.png,10,30,0,195.0,285.0,357.9299874043305,338.68810797324136,-162.92998740433052,-53.68810797324136,171.5476427506998,"(195, 285)"
image_49.png,31,30,0,222.0,272.0,147.3428826622398,276.7136952119589,74.65711733776021,-4.713695211958907,74.8057757912806,"(222, 272)"
image_50.png,33,30,0,200.0,270.0,228.04003018078956,219.5448364489405,-28.040030180789557,50.45516355105951,57.72319136624164,"(200, 270). 

The image shows 30 spheres of various sizes, ranging from 15 to 25 pixels in diameter. The majority"
image_51.png,32,30,0,175.0,265.0,34.01796436799688,255.40320790911383,140.98203563200312,9.596792090886169,141.30828988201327,"(175, 265)."
image_52.png,40,30,0,273.0,280.0,335.7592573299002,225.36051892950763,-62.75925732990021,54.639481070492366,83.2117616221008,"(273, 280)"
image_53.png,37,30,0,200.0,260.0,93.29018947421436,46.37662658074597,106.70981052578564,213.62337341925402,238.79264924505344,"(200, 260)"
image_54.png,44,30,0,196.0,296.0,347.62014217475456,350.0062848710264,-151.62014217475456,-54.00628487102642,160.9513787411069,"(196, 296)."
image_55.png,44,30,0,230.0,330.0,98.63688156726391,227.88175554011627,131.3631184327361,102.11824445988373,166.38631174451106,"(230, 330)."
image_56.png,41,30,0,198.0,336.0,344.38435383142894,359.7970792125308,-146.38435383142894,-23.797079212530775,148.30603502788566,"(198, 336)"
image_57.png,30,30,0,190.0,260.0,37.00631091351955,270.47911963728507,152.99368908648046,-10.479119637285066,153.35214654077453,"(190, 260)"
image_58.png,13,30,0,192.0,192.0,37.050833659907056,160.4707818211288,154.94916634009294,31.52921817887119,158.124431219406,"(192, 192)"
image_59.png,10,30,0,200.0,340.0,186.45998385475795,341.36982132289296,13.540016145242049,-1.3698213228929603,13.60913104022691,"(200, 340)."
image_60.png,18,30,0,200.0,310.0,119.30305729493324,149.84147354726665,80.69694270506676,160.15852645273335,179.33976178599022,"(200, 310)"
image_61.png,5,30,0,260.0,175.0,117.02325153097608,46.4872439093113,142.9767484690239,128.5127560906887,192.24432132263198,"(260, 175)"
image_62.png,10,30,0,215.0,245.0,176.79972320923284,351.42339916001873,38.20027679076716,-106.42339916001873,113.0716632745088,"(215, 245)"
image_63.png,12,30,0,340.0,340.0,228.19896951707705,21.77416356566624,111.80103048292295,318.22583643433376,337.29386800144295,"(340, 340)"
image_64.png,6,30,0,200.0,340.0,201.2336778515035,312.25452671183075,-1.2336778515035007,27.74547328816925,27.7728869407882,"(200, 340)."
image_65.png,17,30,0,197.0,195.0,113.57115889202493,324.2236921435669,83.42884110797507,-129.2236921435669,153.81525977559932,"(197, 195)"
image_66.png,37,30,0,222.0,297.0,57.21186751499675,356.7820423297082,164.78813248500325,-59.78204232970819,175.29695146523798,"(222, 297)"
image_67.png,28,30,0,194.0,285.0,204.9413036220417,302.76772884186505,-10.941303622041687,-17.76772884186505,20.86634402926746,"(194, 285)"
image_68.png,22,30,0,235.0,265.0,372.2954496522166,199.6062159709224,-137.29544965221658,65.39378402907761,152.07362521109957,"(235, 265)."
