filename,num_distractors,size,colourbin,selected_x,selected_y,actual_center_x,actual_center_y,error_x,error_y,euclidean_error,selected_response
image_0.png,3,30,0,200.0,150.0,186.68113233543028,283.99187865594826,13.318867664569723,-133.99187865594826,134.65220303291247,"(200, 150)"
image_1.png,0,30,0,225.0,225.0,262.9115665711441,298.665299329288,-37.91156657114408,-73.66529932928802,82.8484351400308,"(225, 225)"
image_2.png,8,30,0,195.0,245.0,300.6790656231652,172.2621376653587,-105.67906562316517,72.7378623346413,128.29209456548162,"( 195, 245). 

The sphere in the bottom right is lit from the opposite direction."
image_3.png,10,30,0,184.0,241.0,357.3435302815284,269.48830046962894,-173.3435302815284,-28.48830046962894,175.66890093044645,"(184, 241)"
image_4.png,8,30,0,270.0,100.0,209.630529525488,72.10887771921446,60.36947047451201,27.891122280785538,66.50103508558877,"(270, 100)"
image_5.png,2,30,0,250.0,150.0,230.4570559859868,163.01154400277247,19.542944014013187,-13.011544002772467,23.478222634410344,"(250, 150)"
image_6.png,15,30,0,202.0,201.0,86.80965330652573,219.40845608376532,115.19034669347427,-18.408456083765316,116.6519919536341,"(202, 201)"
image_7.png,7,30,0,187.0,240.0,360.2692461456138,175.85931927253253,-173.2692461456138,64.14068072746747,184.76000266305536,"(187, 240)"
image_8.png,17,30,0,220.0,260.0,366.0421218120696,229.0870816548168,-146.04212181206958,30.912918345183186,149.27796174917225,"(220, 260)"
image_9.png,12,30,0,175.0,250.0,152.524914369809,328.79641768766214,22.47508563019099,-78.79641768766214,81.93903169120888,"(175, 250)"
image_10.png,7,30,0,190.0,100.0,248.3055445776447,261.9866951996157,-58.305544577644696,-161.98669519961572,172.16046570042997,"(190, 100)"
image_11.png,10,30,0,240.0,210.0,154.98713526625417,44.23257576898973,85.01286473374583,165.76742423101027,186.29553431690707,"(240, 210)"
image_12.png,4,30,0,290.0,240.0,120.98730435799084,107.0103333659631,169.01269564200916,132.9896666340369,215.0617183963959,"(290, 240)"
image_13.png,3,30,0,220.0,340.0,77.22971274520764,140.4066857343555,142.77028725479238,199.5933142656445,245.39936027292381,"(220, 340)"
image_14.png,9,30,0,235.0,270.0,220.08364563460387,359.9351199783555,14.916354365396131,-89.93511997835549,91.16371774491905,"(235, 270)"
image_15.png,8,30,0,287.0,87.0,276.70709574683247,43.21518327419639,10.292904253167535,43.78481672580361,44.978373177306956,"(287, 87)"
image_16.png,3,30,0,260.0,220.0,85.09727860747584,326.5398036159009,174.90272139252414,-106.5398036159009,204.79670823776846,"(260, 220)"
image_17.png,0,30,0,245.0,255.0,110.33328287671002,354.911836629852,134.66671712328997,-99.91183662985202,167.68273554398627,"(245, 255)"
image_18.png,6,30,0,170.0,250.0,207.79058160682968,118.44507594596718,-37.790581606829676,131.55492405403282,136.87522091688035,"(170, 250). 

The sphere in the bottom-right corner of the image is oppositely lit. The center of this sphere is approximately"
image_19.png,1,30,0,195.0,95.0,146.64898091586622,228.91204424748452,48.35101908413378,-133.91204424748452,142.37365149849364,"(195, 95)"
image_20.png,16,30,0,200.0,200.0,180.267795071532,175.1017910524454,19.732204928468008,24.898208947554593,31.769178776530325,"(200, 200)"
image_21.png,6,30,0,260.0,210.0,130.9045548973164,210.66388067265964,129.0954451026836,-0.6638806726596442,129.0971521134666,"(260, 210)"
image_22.png,10,30,0,190.0,100.0,110.97930644305664,52.42662414076355,79.02069355694336,47.57337585923645,92.236088928708,"(190, 100)"
image_23.png,16,30,0,187.0,245.0,165.63800836931523,353.4413204864437,21.36199163068477,-108.44132048644371,110.52535761205681,"(187, 245)"
image_24.png,14,30,0,180.0,210.0,97.6224726918454,223.2611503770911,82.3775273081546,-13.261150377091099,83.43809150939144,"(180, 210)"
image_25.png,0,30,0,198.0,195.0,185.80082574377263,345.05009806606506,12.199174256227366,-150.05009806606506,150.54518186301925,"(198, 195)"
image_26.png,7,30,0,199.0,143.0,135.67481691515826,162.75940895080538,63.32518308484174,-19.75940895080538,66.33636299054912,"(199, 143)"
image_27.png,11,30,0,225.0,150.0,300.0577520735044,90.25204752690227,-75.05775207350439,59.747952473097726,95.93479020175734,"(225, 150)"
image_28.png,5,30,0,265.0,265.0,360.3274098948036,237.25728459333632,-95.32740989480362,27.742715406663677,99.28229114694643,"(265, 265). 

The sphere in the top right of the image is lit from the opposite direction. This is evident because the shadow of"
image_29.png,16,30,0,222.0,222.0,221.24393442710704,256.55484335677875,0.7560655728929646,-34.55484335677875,34.56311378568242,"(222, 222)"
image_30.png,15,30,0,173.0,222.0,298.0514475044744,163.6269819088358,-125.05144750447442,58.3730180911642,138.00461500991807,"(173, 222). 

The spheres in the image are all the same size and are spaced evenly apart, which suggests that the image is a"
image_31.png,12,30,0,235.0,210.0,96.82561361091122,84.58822696069225,138.1743863890888,125.41177303930775,186.60191282745214,"(235, 210)"
image_32.png,16,30,0,192.0,192.0,279.4974767018207,114.95240374283576,-87.49747670182069,77.04759625716424,116.58533577681476,"(192, 192)"
