filename,num_distractors,size,colourbin,selected_cell,actual_cell,correct,selected_response
image_0.png,3,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)

The sphere located in the bottom right cell (Cell (2,2)) appears to be lit from the opposite direction compared to the other spheres in the image, with its highlight and shadow positioned differently from the rest."
image_1.png,0,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)

The small sphere in the bottom right cell appears to be lit from the opposite direction compared to the large sphere, with the light source seeming to come from the bottom right instead of the top left as with the main sphere."
image_2.png,8,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)

The sphere in the bottom right cell appears to be lit from the opposite direction compared to the other spheres in the image, with its highlight and shadow positioned differently from the rest."
image_3.png,10,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_4.png,8,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)

The sphere located in the bottom right cell (Cell (2,2)) appears to be lit from the opposite direction compared to all other spheres in the image, which are consistently lit from the top left."
image_5.png,2,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)

The sphere in the bottom right cell appears to be lit from the opposite direction compared to the other spheres in the image, with its highlight and shading reversed relative to the lighting of the other spheres."
image_6.png,15,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)

The sphere in the bottom right cell (Cell (2,2)) appears to be lit from the opposite direction compared to all the other spheres in the image, which are consistently lit from the top left."
image_7.png,7,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_8.png,17,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_9.png,12,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)

The sphere in the bottom right cell appears to be lit from the opposite direction compared to all other spheres in the image, with its highlight and shading reversed."
image_10.png,7,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)

The sphere in the bottom right cell appears to be lit from the opposite direction compared to the other spheres in the image, with its highlight and shadow positioned differently from the rest."
image_11.png,10,30,0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_12.png,4,30,0,"(2, 2)","(1, 1)",False,"Cell (2,2)

The sphere in the bottom right cell appears to be lit from the opposite direction compared to the other spheres in the image, with its highlight and shading reversed relative to the lighting of the other spheres."
image_13.png,3,30,0,"(2, 2)","(1, 1)",False,"Cell (2,2)

The sphere in the bottom right cell (2,2) appears to be lit from the opposite direction compared to the other spheres in the image, with its highlight and shadow positioned differently from the other spheres."
