filename,num_distractors,size,colourbin,selected_x,selected_y,actual_center_x,actual_center_y,error_x,error_y,euclidean_error,selected_response
image_0.png,7,22.5,0,100.0,100.0,115.579751718012,96.13482949034574,-15.579751718012005,3.865170509654263,16.052046806049347,"(100, 100)

The larger circle appears to be located around these coordinates."
image_1.png,6,22.5,0,50.0,350.0,48.66782040675737,330.3972609718843,1.3321795932426284,19.602739028115707,19.64795357977677,"(50, 350)

The larger circle is located near the bottom left of the image."
image_2.png,29,22.5,0,150.0,100.0,149.2782751585241,151.28540791061022,0.7217248414758899,-51.28540791061022,51.29048597259032,"(150, 100)

The larger circle is located approximately at these coordinates."
image_3.png,4,22.5,0,100.0,200.0,334.9531839452184,38.9642205457172,-234.95318394521843,161.03577945428282,284.8429758839843,"(100, 200)

The larger circle appears to be located towards the left side of the image."
image_4.png,26,22.5,0,250.0,250.0,285.96071250980896,265.0550463718114,-35.96071250980896,-15.055046371811386,38.98496204269695,"(250, 250)

The larger circle appears to be near the center of the image."
image_5.png,18,22.5,0,200.0,200.0,281.6589732238339,88.77489145087671,-81.65897322383393,111.22510854912329,137.98265354650593,"(200, 200)

The larger circle is approximately in the center of the image."
image_6.png,42,22.5,0,200.0,250.0,135.55529718693936,336.7234414968649,64.44470281306064,-86.7234414968649,108.04663356960204,"(200, 250)

The larger circle appears to be near the center of the image."
image_7.png,2,22.5,0,50.0,50.0,368.7168027016748,87.18509605654047,-318.7168027016748,-37.18509605654047,320.8786868788771,"(50, 50)

The larger circle is located approximately at these coordinates."
image_8.png,16,22.5,0,300.0,100.0,75.3378760487678,240.2446220825721,224.66212395123222,-140.2446220825721,264.8426399984759,"(300, 100)

The larger circle appears to be located around these coordinates."
image_9.png,31,22.5,0,200.0,250.0,80.61040639842385,91.97297377994704,119.38959360157615,158.02702622005296,198.0565981640168,"(200, 250)

The larger circle appears to be located around the center of the image."
image_10.png,50,22.5,0,300.0,100.0,293.42138520662616,225.9699452569894,6.578614793373845,-125.9699452569894,126.14160804686337,"(300, 100)

The larger circle appears to be located around these coordinates."
