filename,num_distractors,size,colourbin,selected_cell,actual_cell,correct,selected_response
image_0.png,3,30,0,"(1, 2)","(2, 1)",False,"Cell (1,2)

The sphere in the upper right quadrant appears to be lit from the opposite direction compared to the other spheres in the image, as indicated by its shading pattern being reversed relative to the others."
image_1.png,0,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)

The sphere that appears to be lit from the opposite direction is located in the bottom right cell of the grid. This sphere appears as a small dark circle with a bright highlight, while the larger sphere shows lighting from a different direction."
image_2.png,8,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)

The sphere in the upper right quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their left sides, this particular sphere shows highlighting on its right side."
image_3.png,10,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from the upper right direction, creating highlights in that area. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the opposite side, suggesting it is lit from a different direction than all the other spheres."
image_4.png,8,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their right sides, this particular sphere shows highlighting on its left side."
image_5.png,2,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)

The sphere in Cell (1,2) appears to be lit from the opposite direction compared to the other spheres in the image. While the other spheres show highlights on their right sides, this particular sphere shows a highlight on its left side, indicating it is lit from a different direction."
image_6.png,15,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

The sphere that appears to be lit from the opposite direction (with highlights on the opposite side compared to all other spheres) is located in the bottom left quadrant of the grid."
image_7.png,7,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)

The sphere in the lower right quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their left sides, this particular sphere shows highlighting on its right side."
image_8.png,17,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)

Looking at the spheres in the image, most appear to be lit from the left side (showing highlights on the left and shadows on the right). However, there is one sphere in the lower right quadrant (Cell 2,2) that appears to be lit from the opposite direction, showing a highlight on the right side and shadow on the left."
image_9.png,12,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their right sides, this particular sphere shows highlighting on its left side."
image_10.png,7,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)

The sphere in the bottom right quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their upper left sides, this particular sphere shows highlighting on its lower right side."
image_11.png,10,30,0,"(2, 2)","(1, 1)",False,"Cell (2,2)

The sphere that appears to be lit from the opposite direction is located in the bottom right quadrant of the grid. While the majority of spheres show highlights on their left sides, there is one sphere that shows a highlight on its right side, and this sphere is positioned in Cell (2,2)."
image_12.png,4,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)

The sphere in the top left cell appears to be lit from the opposite direction compared to all other spheres in the image. While the other spheres show highlights on their right sides, this sphere shows a highlight on its left side."
image_13.png,3,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)

The sphere in the top left cell appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their right side, this particular sphere shows highlighting on its left side."
image_14.png,9,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image, with its highlight appearing on the opposite side relative to the other spheres."
image_15.png,8,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their right sides, this particular sphere shows highlighting on its left side."
image_16.png,3,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)

The sphere in the bottom left appears to be lit from a different direction compared to the other spheres in the image. While most spheres show highlights on their right side, this particular sphere shows highlighting on its left side."
image_17.png,0,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

The sphere that appears to be lit from the opposite direction is located in the bottom left cell of the grid. While most spheres show lighting from one direction, this particular sphere shows the opposite lighting pattern, making it stand out from the others."
image_18.png,6,30,0,"(1, 1)","(1, 2)",False,"Cell (1,1)

The sphere in the top left quadrant appears to be lit from a different direction compared to all other spheres in the image. While most spheres show highlights on their right sides, this particular sphere shows a highlight on its left side."
image_19.png,1,30,0,"(1, 2)","(2, 1)",False,"Cell (1,2)

The sphere in the upper right quadrant appears to be lit from the opposite direction compared to the other sphere in the image. While both spheres are small relative to the overall circular background, the lighting direction is clearly different for the sphere in Cell (1,2)."
image_20.png,16,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)

The sphere that appears to be lit from the opposite direction (showing a darker side where others show a lighter side) is located in the bottom left quadrant of the grid."
image_21.png,6,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)"
image_22.png,10,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from the same direction, creating highlights on one side. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the opposite side compared to all other spheres."
image_23.png,16,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their upper right side, this particular sphere shows highlighting on its lower left side."
image_24.png,14,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their upper-right portions, this particular sphere shows highlighting on its lower-left portion."
image_25.png,0,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

The sphere that appears to be lit from the opposite direction is located in the bottom left cell of the grid. While most spheres show lighting from above, this particular sphere appears to have lighting from below, creating a contrasting shadow pattern compared to the others."
image_26.png,7,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from above, creating highlights at the top of each sphere. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the bottom, indicating it is lit from the opposite direction compared to all other spheres."
image_27.png,11,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from the upper right direction, creating shadows on their lower left sides. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to be lit from the opposite direction, with its shadow appearing on the upper right side instead."
image_28.png,5,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their right side, this particular sphere shows highlighting on its left side."
image_29.png,16,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)

Looking at the image, most spheres appear to be lit from above, creating highlights at their top portions. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the bottom, indicating it is lit from the opposite direction compared to all other spheres."
image_30.png,15,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)"
image_31.png,12,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)

Looking at the spheres in the image, most appear to be lit from the upper right direction, creating highlights in that area of each sphere. However, there is one sphere in the top left quadrant (Cell 1,1) that appears to have its highlight on the opposite side, suggesting it is lit from a different direction than all the other spheres."
image_32.png,16,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their right side, this particular sphere shows highlighting on its left side."
image_33.png,2,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)"
image_34.png,7,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from the upper right direction, creating highlights in that area. However, there is one sphere that appears to have its highlight on the opposite side (lower left), and this sphere is located in Cell (2,1) of the grid."
image_35.png,17,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)

The sphere in the upper left quadrant appears to be lit from the opposite direction compared to all other spheres in the image, showing a highlight pattern that differs from the consistent lighting direction seen on the other spheres."
image_36.png,15,30,0,"(1, 2)","(1, 1)",False,"Cell (1,2)

The sphere that appears to be lit from the opposite direction (appearing as a dark depression rather than a light protrusion) is located in the upper right quadrant of the circular pattern."
image_37.png,15,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from above, creating highlights at the top of each sphere. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the bottom, indicating it is lit from the opposite direction compared to all other spheres."
image_38.png,4,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)

The sphere in the top left cell appears to be lit from a different direction compared to the other spheres in the image. While most spheres show highlights on their right side, the sphere in Cell (1,1) shows highlighting on its left side."
image_39.png,7,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from the upper right direction, creating highlights in the upper right portion of each sphere. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the opposite side (lower left), indicating it is lit from a different direction than all the other spheres."
image_40.png,12,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)

The sphere that appears to be lit from the opposite direction (with highlights on the opposite side compared to all other spheres) is located in the lower left quadrant of the grid."
image_41.png,17,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)

Looking at the image, most spheres appear to be lit from above, creating highlights at the top of each sphere. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the bottom, indicating it is lit from the opposite direction compared to all other spheres."
image_42.png,5,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from the upper right direction, creating highlights in the upper right portion of each sphere. However, the sphere that appears to be in the lower left quadrant (Cell 2,1) shows lighting from the opposite direction, with its highlight appearing on the lower left side of the sphere."
image_43.png,15,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)

The sphere that appears to be lit from the opposite direction (with highlights on the opposite side compared to all other spheres) is located in the bottom left cell of the grid."
image_44.png,12,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from the same direction, showing highlights on their upper right portions. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the opposite side (lower left), indicating it is lit from a different direction than all the other spheres."
image_45.png,16,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)

The sphere that appears to be lit from the opposite direction (showing a darker side where others show a lighter side) is located in the bottom left cell of the grid."
image_46.png,3,30,0,"(1, 2)","(2, 2)",False,"Cell (1,2)"
image_47.png,3,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)"
image_48.png,15,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)

Looking at the image, most spheres appear to be lit from the upper right direction, creating highlights in that area. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the opposite side, suggesting it is lit from a different direction than all the other spheres."
image_49.png,3,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

The sphere in the bottom left quadrant appears to be lit from a different direction than the other spheres, as indicated by its shading pattern being reversed compared to the other spheres in the image."
image_50.png,0,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)

The sphere in the top left cell appears to be lit from a different direction compared to the others, as evidenced by its shading pattern being reversed from the majority of the spheres in the image."
image_51.png,16,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)"
image_52.png,13,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)

Looking at the image, most spheres appear to be lit from the upper right direction, creating highlights in their upper right portions. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the opposite side (lower left), indicating it is lit from a different direction than all other spheres."
image_53.png,13,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)

Looking at the image, most spheres appear to be lit from the upper right direction, creating highlights in their upper right portions. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the opposite side (lower left), indicating it is lit from a different direction than all other spheres."
image_54.png,12,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)"
image_55.png,4,30,0,"(1, 2)","(1, 1)",False,"Cell (1,2)

The sphere in the upper right portion of the circle appears to be lit from a different direction compared to the other spheres, with its highlight appearing on the opposite side."
image_56.png,1,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)

The sphere in the top left appears to be lit from a different direction compared to the other sphere visible in the image. While the lighting contrast is subtle, the sphere in Cell (1,1) shows highlights and shadows that suggest illumination from a direction opposite to that of the other sphere."
image_57.png,8,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from the upper right direction, creating highlights in that area. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the opposite side, suggesting it is lit from a different direction than all the other spheres."
image_58.png,13,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from above, creating highlights at the top of each sphere. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the bottom, indicating it is lit from the opposite direction compared to all other spheres."
image_59.png,15,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their right side, this particular sphere shows highlighting on its left side."
image_60.png,5,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)

Looking at the spheres in the image, most appear to be lit from the right side (showing highlights on their right sides), while the sphere in the upper left quadrant (Cell 1,1) appears to be lit from the left side, making it the oppositely lit sphere."
image_61.png,0,30,0,"(1, 2)","(2, 2)",False,"Cell (1,2)

The sphere that appears to be lit from the opposite direction is located in the top right quadrant of the image. While most spheres appear to have highlights on their left sides, this particular sphere shows a highlight on its right side, indicating opposite lighting direction."
image_62.png,16,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their upper right side, this particular sphere shows highlighting on its lower left side."
image_63.png,9,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)"
image_64.png,13,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)

The sphere in the center of the image appears to be lit from the opposite direction compared to all other spheres. While the majority of spheres show highlights on their upper left sides, this central sphere shows highlighting on its lower right side."
image_65.png,4,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)

The sphere in the top left cell appears to be lit from a different direction compared to all other spheres in the image. While most spheres show highlights on their right side, the sphere in Cell (1,1) shows a highlight on its left side."
image_66.png,14,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

Looking at the image, most spheres appear to be lit from above, creating highlights on their top portions. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the bottom, indicating it is lit from the opposite direction compared to all other spheres."
image_67.png,9,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image, with its highlight appearing on the opposite side."
image_68.png,8,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from the upper right direction, creating highlights in that area and shadows on the lower left. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have the opposite lighting pattern, with its highlight on the lower left and shadow on the upper right."
image_69.png,11,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image, as indicated by its shading pattern being reversed (darker on the right side while others are darker on the left side)."
image_70.png,7,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)

The sphere in the lower left quadrant appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their right side, this particular sphere shows highlighting on its left side."
image_71.png,9,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)

The sphere in cell (2,1) appears to be lit from the opposite direction compared to all other spheres in the image. While most spheres show highlights on their right side, this particular sphere shows highlighting on its left side."
image_72.png,14,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)

Looking at the spheres in the image, most appear to be lit from above, creating highlights at the top of each sphere. However, there is one sphere in the lower left quadrant (Cell 2,1) that appears to have its highlight on the bottom, indicating it is lit from the opposite direction compared to all other spheres."
